Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,SMA_20,SMA_50
2016-10-17 00:00:00+05:30,8612.9501953125,8615.400390625,8506.150390625,8520.400390625,197400,0.0,0.0,30.230728470575386,-33.86872217988457,-8.689193141973677,8713.080078125,8702.5590234375
2016-10-18 00:00:00+05:30,8556.0498046875,8685.099609375,8555.900390625,8677.900390625,216600,0.0,0.0,47.29952162053235,-29.679269579914035,-12.887208429561749,8707.9826171875,8703.38603515625
2016-10-19 00:00:00+05:30,8697.5,8698.75,8636.7001953125,8659.099609375,172100,0.0,0.0,47.178106262045304,-27.558487049111136,-15.821464153471627,8700.517578125,8704.11001953125
2016-10-20 00:00:00+05:30,8693.349609375,8727.0,8678.2998046875,8699.400390625,161000,0.0,0.0,47.2756645103663,-22.367971324985774,-17.130765587774455,8696.692578125,8707.20103515625
2016-10-21 00:00:00+05:30,8708.599609375,8709.099609375,8652.0498046875,8693.0498046875,157300,0.0,0.0,57.354366705939626,-18.553021743266072,-17.41521681887278,8692.487548828125,8710.0400390625
2016-10-24 00:00:00+05:30,8709.849609375,8736.9501953125,8684.150390625,8708.9501953125,157100,0.0,0.0,57.10646462840202,-14.084263454245956,-16.749026145947415,8684.562548828126,8710.55603515625
2016-10-25 00:00:00+05:30,8721.7001953125,8722.650390625,8663.4501953125,8691.2998046875,189800,0.0,0.0,45.95720916421038,-11.830603494709067,-15.765341615699747,8677.550048828125,8710.1550390625
2016-10-26 00:00:00+05:30,8657.2998046875,8657.2998046875,8596.599609375,8615.25,219300,0.0,0.0,37.66437687076534,-15.996744886157103,-15.811622269791219,8672.16005859375,8708.8950390625
2016-10-27 00:00:00+05:30,8607.099609375,8624.849609375,8550.25,8615.25,242800,0.0,0.0,39.24998083106705,-19.078516689869502,-16.465001153806874,8667.6025390625,8709.69404296875
2016-10-28 00:00:00+05:30,8625.0,8653.75,8581.75,8638.0,175500,0.0,0.0,43.90499150640305,-19.460776459845874,-17.064156215014677,8662.24501953125,8710.61103515625
2016-11-01 00:00:00+05:30,8653.150390625,8669.599609375,8614.5,8626.25,165000,0.0,0.0,43.919971506367794,-20.475814439629175,-17.746487859937577,8663.99501953125,8710.2850390625
2016-11-02 00:00:00+05:30,8542.7998046875,8549.5,8504.849609375,8514.0,155300,0.0,0.0,35.8389972611531,-29.9921454558189,-20.195619379113843,8659.1375,8708.08404296875
2016-11-03 00:00:00+05:30,8499.849609375,8537.650390625,8476.150390625,8484.9501953125,170500,0.0,0.0,42.3977546245362,-39.42353286003163,-24.041202075297402,8646.480029296876,8704.318046875
2016-11-04 00:00:00+05:30,8503.599609375,8504.0,8400.25,8433.75,224800,0.0,0.0,37.980906486963015,-50.44787153087964,-29.322535966413852,8629.710009765626,8699.6550390625
2016-11-07 00:00:00+05:30,8535.75,8535.849609375,8481.4501953125,8497.0498046875,172800,0.0,0.0,48.125512503116184,-53.460712320369566,-34.150171237205,8617.364990234375,8697.01302734375
2016-11-08 00:00:00+05:30,8540.0,8559.400390625,8480.099609375,8543.5498046875,195700,0.0,0.0,36.87604576666025,-51.50255952215775,-37.620648894195554,8609.064990234376,8695.23203125
2016-11-09 00:00:00+05:30,8067.5,8476.2001953125,8002.25,8432.0,314300,0.0,0.0,31.219068601480842,-58.28003038726638,-41.75252519280972,8595.785009765625,8690.86603515625
2016-11-10 00:00:00+05:30,8555.599609375,8598.4501953125,8510.7001953125,8525.75,263100,0.0,0.0,36.80569983557025,-55.447222314205646,-44.49146461708891,8586.63251953125,8689.53703125
2016-11-11 00:00:00+05:30,8456.650390625,8460.599609375,8284.9501953125,8296.2998046875,266900,0.0,0.0,27.486816993942142,-70.89962789654601,-49.77309727298034,8572.780029296875,8684.01203125
2016-11-15 00:00:00+05:30,8284.849609375,8288.5498046875,8093.2001953125,8108.4501953125,359200,0.0,0.0,21.488926847271912,-97.18339452349028,-59.25515672308233,8549.03251953125,8674.03203125
2016-11-16 00:00:00+05:30,8205.650390625,8210.0498046875,8089.39990234375,8111.60009765625,269500,0.0,0.0,22.092230040558505,-116.41731184169839,-70.68758774680555,8528.592504882812,8661.377041015625
2016-11-17 00:00:00+05:30,8105.10009765625,8151.25,8060.2998046875,8079.9501953125,191300,0.0,0.0,23.078846040508424,-132.68470580399298,-83.08701135824305,8498.694995117188,8647.252041015625
2016-11-18 00:00:00+05:30,8097.5498046875,8128.9501953125,8048.2998046875,8074.10009765625,161200,0.0,0.0,22.9438391954303,-144.3844130712023,-95.3464917008349,8469.44501953125,8633.24103515625
2016-11-21 00:00:00+05:30,8102.10009765625,8102.4501953125,7916.39990234375,7929.10009765625,218800,0.0,0.0,18.41752053214553,-163.4723955390018,-108.97167246846828,8430.930004882812,8615.630029296875
2016-11-22 00:00:00+05:30,7989.14990234375,8019.0498046875,7938.14990234375,8002.2998046875,210200,0.0,0.0,23.645165361969845,-170.72514140684507,-121.32236625614365,8396.392504882813,8596.816025390624
2016-11-23 00:00:00+05:30,8051.2001953125,8055.2001953125,7973.10009765625,8033.2998046875,181000,0.0,0.0,28.199518317317114,-171.98897202801163,-131.45568741051727,8362.609985351562,8579.123017578126
2016-11-24 00:00:00+05:30,8011.7998046875,8024.85009765625,7952.5498046875,7965.5,260500,0.0,0.0,27.24203111482673,-176.42769585695532,-140.45008909980487,8326.319995117188,8559.383017578126
2016-11-25 00:00:00+05:30,8007.9501953125,8122.25,7976.75,8114.2998046875,177900,0.0,0.0,37.10697227847492,-166.0246865643103,-145.56500859270596,8301.272485351563,8544.335009765626
2016-11-28 00:00:00+05:30,8080.64990234375,8146.5,8066.5,8126.89990234375,189700,0.0,0.0,34.42325308250548,-154.97702549277346,-147.44741197271946,8276.85498046875,8532.561015625
2016-11-29 00:00:00+05:30,8131.5498046875,8197.349609375,8128.7001953125,8142.14990234375,189700,0.0,0.0,32.65190271169601,-143.3388064140163,-146.62569086097884,8252.062475585937,8520.872021484374
2016-11-30 00:00:00+05:30,8172.14990234375,8234.25,8139.25,8224.5,248000,0.0,0.0,40.7998517445989,-126.01781437216687,-142.50411556321643,8231.974975585938,8510.511025390624
2016-12-01 00:00:00+05:30,8244.0,8250.7998046875,8185.0498046875,8192.900390625,157700,0.0,0.0,34.381306581665484,-113.53190267274385,-136.70967298512193,8215.919995117187,8498.772041015625
2016-12-02 00:00:00+05:30,8153.5498046875,8159.2998046875,8070.0498046875,8086.7998046875,171500,0.0,0.0,38.882393668403786,-110.91954677023023,-131.5516477421436,8196.012475585938,8484.340029296874
2016-12-05 00:00:00+05:30,8088.75,8141.89990234375,8056.85009765625,8128.75,126500,0.0,0.0,51.274633283092825,-104.26233443683486,-126.09378508108185,8180.762475585938,8471.397021484376
2016-12-06 00:00:00+05:30,8153.14990234375,8178.7001953125,8130.85009765625,8143.14990234375,115300,0.0,0.0,51.95342779506392,-96.70968487826849,-120.21696504051918,8163.06748046875,8458.71701171875
2016-12-07 00:00:00+05:30,8168.39990234375,8190.4501953125,8077.5,8102.0498046875,169800,0.0,0.0,51.352485273867806,-92.96890244595124,-114.7673525216056,8140.99248046875,8443.40900390625
2016-12-08 00:00:00+05:30,8152.10009765625,8256.25,8151.75,8246.849609375,142500,0.0,0.0,59.0354916397868,-77.42763375671802,-107.2994087686281,8131.7349609375,8431.715
2016-12-09 00:00:00+05:30,8271.7001953125,8274.9501953125,8241.9501953125,8261.75,149700,0.0,0.0,70.13984761204276,-63.180424747982215,-98.47561196449894,8118.5349609375,8422.48900390625
2016-12-12 00:00:00+05:30,8230.650390625,8230.650390625,8154.4501953125,8170.7998046875,108100,0.0,0.0,59.986953708237685,-58.5533629028414,-90.49116215216745,8112.2599609375,8411.7769921875
2016-12-13 00:00:00+05:30,8196.150390625,8228.849609375,8155.7998046875,8221.7998046875,184000,0.0,0.0,60.91361001077655,-50.192521139237215,-82.4314339495814,8117.92744140625,8401.30998046875
2016-12-14 00:00:00+05:30,8229.349609375,8229.400390625,8165.10009765625,8182.4501953125,144600,0.0,0.0,62.98869028547908,-46.209009723146664,-75.18694910429446,8121.469946289062,8393.133984375
2016-12-15 00:00:00+05:30,8128.39990234375,8225.900390625,8121.9501953125,8153.60009765625,181800,0.0,0.0,52.747501076989565,-44.862858885702735,-69.12213106057611,8125.15244140625,8383.982978515625
2016-12-16 00:00:00+05:30,8178.2001953125,8178.7001953125,8127.4501953125,8139.4501953125,203000,0.0,0.0,50.875499436271426,-44.425691791073405,-64.18284320667557,8128.419946289063,8372.009990234375
2016-12-19 00:00:00+05:30,8126.0,8132.5,8094.85009765625,8104.35009765625,107400,0.0,0.0,47.43417223600286,-46.37691405941496,-60.62165737722345,8137.182446289063,8358.713984375
2016-12-20 00:00:00+05:30,8110.60009765625,8124.10009765625,8062.75,8082.39990234375,128000,0.0,0.0,39.492757024361325,-49.12815034518735,-58.32295597081624,8141.187451171875,8345.482978515625
2016-12-21 00:00:00+05:30,8105.85009765625,8112.5498046875,8053.25,8061.2998046875,123700,0.0,0.0,40.11564110914537,-52.40701106194501,-57.139766989042,8142.587451171875,8332.517978515625
2016-12-22 00:00:00+05:30,8043.85009765625,8046.4501953125,7964.9501953125,7979.10009765625,122600,0.0,0.0,41.609562334954084,-60.93592972215902,-57.89899953566541,8143.2674560546875,8318.14798828125
2016-12-23 00:00:00+05:30,7972.5,8022.60009765625,7942.0498046875,7985.75,124100,0.0,0.0,38.21104699093157,-66.3932278618895,-59.59784520091023,8136.8399658203125,8303.6869921875
2016-12-26 00:00:00+05:30,7965.10009765625,7970.0498046875,7893.7998046875,7908.25,106900,0.0,0.0,32.45968726961419,-76.09460699858028,-62.89719756044424,8125.907470703125,8290.385
2016-12-27 00:00:00+05:30,7915.0498046875,8044.64990234375,7903.7001953125,8032.85009765625,118800,0.0,0.0,45.40567666591673,-72.888618680121,-64.8954817843796,8120.44248046875,8279.373994140626
2016-12-28 00:00:00+05:30,8047.5498046875,8100.5498046875,8028.39990234375,8034.85009765625,126700,0.0,0.0,32.631541049448145,-69.38662078183916,-65.79370958387152,8110.959985351563,8269.66298828125
2016-12-29 00:00:00+05:30,8030.60009765625,8111.10009765625,8020.7998046875,8103.60009765625,178500,0.0,0.0,38.093809711809996,-60.367829029260974,-64.70853347294941,8106.494970703125,8258.176982421875
2016-12-30 00:00:00+05:30,8119.64990234375,8197.0,8114.75,8185.7998046875,127600,0.0,0.0,51.14434035781497,-46.056630040795426,-60.97815278651861,8111.444970703125,8248.710986328126
2017-01-02 00:00:00+05:30,8210.099609375,8212.0,8133.7998046875,8179.5,118300,0.0,0.0,46.536772654296115,-34.82183884210281,-55.74688999763545,8113.982470703125,8238.312978515625
2017-01-03 00:00:00+05:30,8196.0498046875,8219.099609375,8148.60009765625,8192.25,127300,0.0,0.0,50.83888129098272,-24.60572791615232,-49.51865758133882,8116.437475585937,8228.296982421874
2017-01-04 00:00:00+05:30,8202.650390625,8218.5,8180.89990234375,8190.5,132400,0.0,0.0,53.31238192919477,-16.460846388228674,-42.907095342716794,8120.8599853515625,8217.927978515625
2017-01-05 00:00:00+05:30,8226.650390625,8282.650390625,8223.7001953125,8273.7998046875,159100,0.0,0.0,60.72823884824316,-3.246942294264045,-34.97506473302625,8122.207495117187,8209.577978515625
2017-01-06 00:00:00+05:30,8281.849609375,8306.849609375,8233.25,8243.7998046875,139400,0.0,0.0,61.226943122503265,4.749671366754228,-27.030117513070156,8121.309985351562,8202.148974609376
2017-01-09 00:00:00+05:30,8259.349609375,8263.0,8227.75,8236.0498046875,99100,0.0,0.0,62.65964611325631,10.34246359271765,-19.555601291912595,8124.572485351562,8194.564970703124
2017-01-10 00:00:00+05:30,8262.7001953125,8293.7998046875,8261.0,8288.599609375,142900,0.0,0.0,67.80512470586795,18.79842524234391,-11.884795985061295,8127.9124755859375,8187.576962890625
2017-01-11 00:00:00+05:30,8327.7998046875,8389.0,8322.25,8380.650390625,186500,0.0,0.0,80.97665304867897,32.55232161749518,-2.9973724645500006,8137.822485351562,8182.664970703125
2017-01-12 00:00:00+05:30,8391.0498046875,8417.2001953125,8382.2998046875,8407.2001953125,172600,0.0,0.0,81.54332149753758,45.07513286520589,6.617128601401177,8150.502490234375,8180.528974609375
2017-01-13 00:00:00+05:30,8457.650390625,8461.0498046875,8373.150390625,8400.349609375,185300,0.0,0.0,91.1867498831199,53.826290003125905,16.058960881746124,8163.5474609375,8178.836962890625
2017-01-16 00:00:00+05:30,8390.9501953125,8426.7001953125,8374.400390625,8412.7998046875,124100,0.0,0.0,89.14985313843023,61.06238265744287,25.059645236885473,8178.969946289062,8178.417958984375
2017-01-17 00:00:00+05:30,8415.0498046875,8440.900390625,8378.2998046875,8398.0,122000,0.0,0.0,86.45715176464475,64.85520721031207,33.01875763157079,8194.749951171874,8176.436962890625
2017-01-18 00:00:00+05:30,8403.849609375,8460.2998046875,8397.400390625,8417.0,163800,0.0,0.0,84.95423795826031,68.60337223366696,40.13568055199003,8212.5349609375,8173.905966796875
2017-01-19 00:00:00+05:30,8418.400390625,8445.150390625,8404.0498046875,8435.099609375,165900,0.0,0.0,82.44399765137092,72.20200743306486,46.548945928205,8235.334936523437,8173.967958984375
2017-01-20 00:00:00+05:30,8404.349609375,8423.650390625,8340.9501953125,8349.349609375,202600,0.0,0.0,68.31656058199832,67.35818022537933,50.71079278763987,8253.514916992188,8170.439951171875
2017-01-23 00:00:00+05:30,8329.599609375,8404.150390625,8327.2001953125,8391.5,195000,0.0,0.0,70.20582945785566,66.15796864271397,53.80022795865469,8277.677416992188,8172.343955078125
2017-01-24 00:00:00+05:30,8407.0498046875,8480.9501953125,8398.150390625,8475.7998046875,179200,0.0,0.0,74.78279310842106,71.188465712361,57.277875509395955,8299.82490234375,8179.690947265625
2017-01-25 00:00:00+05:30,8499.4501953125,8612.599609375,8493.9501953125,8602.75,292500,0.0,0.0,76.56032915269046,84.44555488630249,62.711411384777264,8328.219897460938,8189.5139453125
2017-01-27 00:00:00+05:30,8610.5,8672.7001953125,8606.900390625,8641.25,275400,0.0,0.0,81.6566767835947,96.94104577886355,69.55733826359453,8355.102392578125,8200.73994140625
2017-01-30 00:00:00+05:30,8635.5498046875,8662.599609375,8617.75,8632.75,304700,0.0,0.0,81.55923459993629,104.94815635532723,76.63550188194108,8377.44990234375,8211.912939453125
2017-01-31 00:00:00+05:30,8629.4501953125,8631.75,8552.400390625,8561.2998046875,521000,0.0,0.0,71.0611383551126,104.32581252158343,82.17356400986955,8396.539892578125,8224.55693359375
2017-02-01 00:00:00+05:30,8570.349609375,8722.400390625,8537.5,8716.400390625,327700,0.0,0.0,73.62935084714543,115.02201936455822,88.7432550808073,8422.747412109375,8238.8389453125
2017-02-02 00:00:00+05:30,8724.75,8757.599609375,8685.7998046875,8734.25,283500,0.0,0.0,73.30241179638543,123.5153466205702,95.69767338875988,8449.934912109375,8252.85794921875
2017-02-03 00:00:00+05:30,8735.150390625,8748.25,8707.75,8740.9501953125,191000,0.0,0.0,74.27311156549129,129.29656906407763,102.41745252382344,8473.292431640624,8268.366953125
2017-02-06 00:00:00+05:30,8785.4501953125,8814.099609375,8770.2001953125,8801.0498046875,194400,0.0,0.0,75.90924257590925,137.14682250626538,109.36332652031183,8501.154931640625,8282.101953125
2017-02-07 00:00:00+05:30,8805.7001953125,8809.2998046875,8741.0498046875,8768.2998046875,226300,0.0,0.0,74.13319280612718,139.1218436076233,115.31502993777413,8527.767431640625,8294.929951171875
2017-02-08 00:00:00+05:30,8774.5498046875,8791.25,8715.0,8769.0498046875,218700,0.0,0.0,73.50288489748019,139.14361975703468,120.08074790162625,8551.78994140625,8307.46794921875
2017-02-09 00:00:00+05:30,8795.5498046875,8821.400390625,8724.099609375,8778.400390625,187500,0.0,0.0,73.1896945245565,138.32091425364342,123.7287811720297,8571.67744140625,8318.54595703125
2017-02-10 00:00:00+05:30,8812.349609375,8822.099609375,8771.2001953125,8793.5498046875,225900,0.0,0.0,83.16904171242476,137.30853796675729,126.44473253097523,8590.994921875,8330.5589453125
2017-02-13 00:00:00+05:30,8819.7998046875,8826.900390625,8754.2001953125,8805.0498046875,204900,0.0,0.0,82.36166196687988,135.86797491615653,128.3293810080115,8611.229931640624,8344.9239453125
2017-02-14 00:00:00+05:30,8819.900390625,8820.4501953125,8772.5,8792.2998046875,188300,0.0,0.0,77.89035795792901,132.1738816438483,129.09828113517887,8630.204931640625,8358.19494140625
2017-02-15 00:00:00+05:30,8778.9501953125,8807.900390625,8712.849609375,8724.7001953125,216100,0.0,0.0,62.0017953148817,122.38083253000332,127.75479141414377,8646.53994140625,8369.825947265625
2017-02-16 00:00:00+05:30,8739.0,8783.9501953125,8719.599609375,8778.0,184600,0.0,0.0,63.077374215069916,117.56539861211786,125.71691285373859,8664.58994140625,8383.344951171875
2017-02-17 00:00:00+05:30,8883.7001953125,8896.4501953125,8804.25,8821.7001953125,298300,0.0,0.0,66.92951002987175,115.93890159469083,123.76131060192904,8683.919970703126,8394.841962890625
2017-02-20 00:00:00+05:30,8818.5498046875,8886.25,8809.7998046875,8879.2001953125,167800,0.0,0.0,79.2134367630008,117.93023411272225,122.59509530408768,8710.4125,8407.190966796876
2017-02-21 00:00:00+05:30,8890.75,8920.7998046875,8860.9501953125,8907.849609375,175700,0.0,0.0,72.9199012327204,120.43188396958067,122.16245303718628,8736.22998046875,8421.931962890625
2017-02-22 00:00:00+05:30,8931.599609375,8960.75,8905.25,8926.900390625,247100,0.0,0.0,72.99756121444992,122.53914337060087,122.23779110386921,8758.785009765625,8436.033974609374
2017-02-23 00:00:00+05:30,8956.400390625,8982.150390625,8927.5498046875,8939.5,377200,0.0,0.0,73.37260284680981,123.79876965065341,122.54998681322606,8775.622509765624,8451.174970703125
2017-02-27 00:00:00+05:30,8943.7001953125,8951.7998046875,8888.650390625,8896.7001953125,189900,0.0,0.0,61.73770696118189,119.96061471379289,122.03211239333943,8788.39501953125,8466.03697265625
2017-02-28 00:00:00+05:30,8898.9501953125,8914.75,8867.599609375,8879.599609375,293600,0.0,0.0,64.20365750006854,114.22229142962715,120.47014820059698,8800.7375,8480.8399609375
2017-03-01 00:00:00+05:30,8904.400390625,8960.7998046875,8898.599609375,8945.7998046875,205900,0.0,0.0,69.32750136686714,113.70570282531298,119.11725912554019,8819.9625,8497.668955078125
2017-03-02 00:00:00+05:30,8982.849609375,8992.5,8879.7998046875,8899.75,218800,0.0,0.0,62.283611833832865,108.33168798560473,116.96014489755309,8829.12998046875,8514.01595703125
2017-03-03 00:00:00+05:30,8883.5,8907.099609375,8860.099609375,8897.5498046875,202600,0.0,0.0,60.810810810810814,102.71121419183874,114.11035875641022,8837.294970703126,8530.74095703125
2017-03-06 00:00:00+05:30,8915.099609375,8967.7998046875,8914.0,8963.4501953125,174800,0.0,0.0,64.79270405836753,102.39422213328362,111.7671314317849,8848.419970703126,8550.427958984375
2017-03-07 00:00:00+05:30,8977.75,8977.849609375,8932.7998046875,8946.900390625,173400,0.0,0.0,64.33610255351441,99.65876846978972,109.34545883938587,8855.7125,8569.650966796875
2017-03-08 00:00:00+05:30,8950.7001953125,8957.0498046875,8891.9501953125,8924.2998046875,177800,0.0,0.0,70.19416593223755,94.57699856212639,106.39176678393399,8863.5125,8589.971962890624
2017-03-09 00:00:00+05:30,8914.5,8945.7998046875,8899.5,8927.0,171500,0.0,0.0,66.7943502227858,89.7331545447305,103.0600443360933,8871.410009765625,8607.8549609375
2017-03-10 00:00:00+05:30,8953.7001953125,8975.7001953125,8903.9501953125,8934.5498046875,152700,0.0,0.0,63.84823718332814,85.51778362817095,99.55159219450884,8879.21748046875,8625.848955078125
2017-03-14 00:00:00+05:30,9091.650390625,9122.75,9060.5,9087.0,270300,0.0,0.0,70.6806567675947,93.40185010162713,98.3216437759325,8893.889990234375,8645.516953125
2017-03-15 00:00:00+05:30,9086.849609375,9106.5498046875,9075.5,9084.7998046875,240600,0.0,0.0,68.58907412156964,98.33890255474398,98.32509553169481,8907.877490234376,8663.496953125
2017-03-16 00:00:00+05:30,9129.650390625,9158.4501953125,9128.5498046875,9153.7001953125,208600,0.0,0.0,71.56704511896824,106.58261979658892,99.97660038467365,8925.947509765625,8682.98095703125
2017-03-17 00:00:00+05:30,9207.7998046875,9218.400390625,9147.599609375,9160.0498046875,286700,0.0,0.0,71.2250080353971,112.33327741716312,102.44793579117155,8947.714990234375,8702.336953125
2017-03-20 00:00:00+05:30,9166.9501953125,9167.599609375,9116.2998046875,9126.849609375,332100,0.0,0.0,72.56578531610081,112.91017846342766,104.54038432562278,8965.157470703125,8721.0639453125
