Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,SMA_20,SMA_50
2016-07-27 00:00:00+00:00,651.6270141601562,657.4559936523438,648.447021484375,654.3519897460938,147460992,0.0,0.0,49.92885377860913,-1.015308565638179,0.7560974459556289,659.9720062255859,664.848642578125
2016-07-28 00:00:00+00:00,654.4920043945312,657.594970703125,654.4920043945312,655.0349731445312,86428400,0.0,0.0,48.06459501950661,-1.2274135200864293,0.3593952527472173,659.3976043701172,666.3164416503906
2016-07-29 00:00:00+00:00,655.1110229492188,657.7960205078125,654.7860107421875,656.9920043945312,60703500,0.0,0.0,45.846532212821664,-1.223488543997746,0.04281849339822463,659.6992034912109,667.963681640625
2016-07-30 00:00:00+00:00,657.0120239257812,658.2230224609375,654.208984375,655.0469970703125,38456100,0.0,0.0,46.179098854916084,-1.3616278103161221,-0.23807076734464475,659.9835540771485,669.5152221679688
2016-07-31 00:00:00+00:00,655.0999755859375,655.2849731445312,624.364990234375,624.6810302734375,110818000,0.0,0.0,18.34591292570751,-3.876695779856732,-0.9657957698470622,658.8346557617188,669.8743029785156
2016-08-01 00:00:00+00:00,624.6019897460938,626.1190185546875,605.8839721679688,606.27197265625,121887000,0.0,0.0,16.102297780972492,-7.2715405712683605,-2.226944730131322,655.920703125,668.5440625
2016-08-02 00:00:00+00:00,606.39697265625,612.8480224609375,531.333984375,547.4650268554688,330932992,0.0,0.0,10.101351810602807,-14.539605066353943,-4.689476797375846,650.5705535888671,665.4058435058594
2016-08-03 00:00:00+00:00,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,207982000,0.0,0.0,20.587681411655666,-18.561373199434456,-7.463856077787568,645.9844024658203,663.0217626953125
2016-08-04 00:00:00+00:00,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,125292000,0.0,0.0,25.926173168493577,-20.548803843049086,-10.080845630839871,641.7361022949219,660.6981628417968
2016-08-05 00:00:00+00:00,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,66127900,0.0,0.0,27.636516660134703,-22.130671132659018,-12.490810731203702,637.44990234375,656.8728637695312
2016-08-06 00:00:00+00:00,575.030029296875,588.39599609375,569.468994140625,587.7780151367188,80797296,0.0,0.0,30.82873851467977,-22.101928198950645,-14.41303422475309,632.865853881836,653.650244140625
2016-08-07 00:00:00+00:00,587.77099609375,597.5130004882812,586.8159790039062,592.6900024414062,82398400,0.0,0.0,30.50757385497215,-21.43569553770601,-15.817566487343676,628.8450531005859,650.3795043945313
2016-08-08 00:00:00+00:00,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,61194100,0.0,0.0,31.501571718804172,-20.799942982704238,-16.81404178641579,624.7545532226562,646.9249645996093
2016-08-09 00:00:00+00:00,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,92228096,0.0,0.0,31.32874924881976,-20.32430769973587,-17.516094969079806,620.8603546142579,643.93646484375
2016-08-10 00:00:00+00:00,587.6480102539062,599.9840087890625,586.3709716796875,592.10302734375,102905000,0.0,0.0,32.01675518812381,-19.37686328861696,-17.88824863298724,617.2149047851562,642.4454858398437
2016-08-11 00:00:00+00:00,592.1240234375,597.5419921875,589.1199951171875,589.1199951171875,74514400,0.0,0.0,31.20741241125755,-18.651707266199764,-18.040940359629744,614.1399536132812,642.3055651855469
2016-08-12 00:00:00+00:00,588.7979736328125,589.9099731445312,583.8109741210938,587.5590209960938,69218000,0.0,0.0,30.159610499871988,-17.995532166943576,-18.03185872109251,610.740103149414,641.5772058105468
2016-08-13 00:00:00+00:00,587.3569946289062,589.7739868164062,584.97900390625,585.5880126953125,43563000,0.0,0.0,30.15512960017857,-17.433589008706235,-17.91220477861526,606.9552551269531,639.9829858398438
2016-08-14 00:00:00+00:00,585.5889892578125,585.666015625,564.781005859375,570.4730224609375,60851100,0.0,0.0,33.03390224221826,-18.00040098025147,-17.929844018942504,602.774057006836,638.0899865722656
2016-08-15 00:00:00+00:00,570.4940185546875,573.5800170898438,563.239990234375,567.239990234375,57262300,0.0,0.0,36.50139904186319,-18.497257363720564,-18.043326687898116,598.5468566894531,636.8474462890625
2016-08-16 00:00:00+00:00,567.2429809570312,581.7379760742188,566.7160034179688,577.4390258789062,58405200,0.0,0.0,65.6163426975296,-17.862139067288354,-18.007089163776165,594.7012084960937,635.2907263183594
2016-08-17 00:00:00+00:00,577.760986328125,580.8939819335938,571.4299926757812,573.2160034179688,54443000,0.0,0.0,54.219413558907235,-17.49786140665651,-17.905243612352237,590.6102600097656,633.8150268554688
2016-08-18 00:00:00+00:00,573.7069702148438,577.7919921875,573.4299926757812,574.3179931640625,59896600,0.0,0.0,47.18252342592264,-16.925144839160794,-17.709223857713948,586.4765594482421,632.5035864257812
2016-08-19 00:00:00+00:00,574.3389892578125,578.2379760742188,574.1820068359375,575.6300048828125,50631600,0.0,0.0,50.4282173743066,-16.178894230776223,-17.403157932326405,582.5057098388672,630.5494470214844
2016-08-20 00:00:00+00:00,576.083984375,582.8179931640625,575.4569702148438,581.697021484375,45301400,0.0,0.0,45.08559550856645,-14.925871555355684,-16.90770065693226,580.3565093994141,628.6574670410156
2016-08-21 00:00:00+00:00,581.9390258789062,584.1580200195312,580.218017578125,581.3079833984375,38299400,0.0,0.0,40.07603567205466,-13.805097607903235,-16.287180047126455,579.1083099365235,626.2095861816406
2016-08-22 00:00:00+00:00,581.3109741210938,588.447998046875,580.593994140625,586.7529907226562,72844000,0.0,0.0,46.48351341263077,-12.33531575303391,-15.496807188307946,581.0727081298828,624.7713659667969
2016-08-23 00:00:00+00:00,586.77099609375,589.4739990234375,581.6339721679688,583.4149780273438,85349200,0.0,0.0,46.41897865071226,-11.309484078867285,-14.659342566419815,581.9257080078125,622.76642578125
2016-08-24 00:00:00+00:00,583.4119873046875,583.5900268554688,579.85498046875,580.1820068359375,56328200,0.0,0.0,40.09407167868345,-10.634787630571282,-13.85443157925011,582.0203582763672,620.9575256347656
2016-08-25 00:00:00+00:00,580.1799926757812,580.4509887695312,575.1669921875,577.760986328125,136130000,0.0,0.0,40.472089908625115,-10.178114982181228,-13.119168259836334,582.1562561035156,618.9661254882812
2016-08-26 00:00:00+00:00,577.7529907226562,580.6229858398438,576.8579711914062,579.6510009765625,48856800,0.0,0.0,43.40318545213115,-9.553562707559308,-12.40604714938093,581.7499053955078,617.7479052734375
2016-08-27 00:00:00+00:00,579.4520263671875,579.844970703125,568.6300048828125,569.947021484375,59698300,0.0,0.0,38.44338176137614,-9.729475241548016,-11.870732767814347,580.6127563476563,615.8163854980469
2016-08-28 00:00:00+00:00,569.8300170898438,574.0380249023438,569.739990234375,573.9119873046875,86301600,0.0,0.0,53.04219463048112,-9.440127671496612,-11.3846117485508,579.7556549072266,614.2754248046875
2016-08-29 00:00:00+00:00,574.0709838867188,576.2780151367188,573.4650268554688,574.1069946289062,110398000,0.0,0.0,56.41978985857051,-9.090294915005757,-10.92574838184179,579.0709533691406,612.7703649902344
2016-08-30 00:00:00+00:00,574.114013671875,578.3569946289062,574.114013671875,577.5029907226562,70342400,0.0,0.0,50.068514106845406,-8.441710646287788,-10.42894083473099,578.340951538086,611.3672448730468
2016-08-31 00:00:00+00:00,577.5910034179688,577.8610229492188,573.6420288085938,575.4719848632812,75840896,0.0,0.0,52.53549222655757,-7.999376308908609,-9.943027929566515,577.6585510253906,609.5856640625
2016-09-01 00:00:00+00:00,575.5460205078125,576.3109741210938,571.8140258789062,572.302978515625,76923400,0.0,0.0,47.83587979411556,-7.814455310958465,-9.517313405844906,576.8957489013671,607.94236328125
2016-09-02 00:00:00+00:00,572.4099731445312,575.6430053710938,570.8109741210938,575.5369873046875,79910800,0.0,0.0,49.904060192786126,-7.322536958326282,-9.078358116341182,576.393197631836,606.29154296875
2016-09-03 00:00:00+00:00,575.5549926757812,599.5,574.0560302734375,598.2119750976562,159014000,0.0,0.0,62.68721520922246,-5.044852191915311,-8.271656931456008,577.7801452636719,604.9906823730469
2016-09-04 00:00:00+00:00,598.5900268554688,611.8369750976562,596.8480224609375,608.6339721679688,97942896,0.0,0.0,68.18871355525528,-2.371465760292949,-7.091618697223397,579.8498443603515,603.9480212402344
2016-09-05 00:00:00+00:00,608.989990234375,609.0549926757812,602.2420043945312,606.5900268554688,82446800,0.0,0.0,63.83009506302074,-0.4129567489330839,-5.755886307565334,581.3073944091797,602.4906420898437
2016-09-06 00:00:00+00:00,606.5059814453125,610.8300170898438,605.0910034179688,610.4359741210938,78529104,0.0,0.0,68.70616192243597,1.4329929050760484,-4.318110465037058,583.1683929443359,601.2372412109376
2016-09-07 00:00:00+00:00,610.572998046875,614.5449829101562,608.5130004882812,614.5440063476562,75032400,0.0,0.0,73.50344711268305,3.1906256275146916,-2.816363246526708,585.1796936035156,600.0708410644531
2016-09-08 00:00:00+00:00,614.635009765625,628.77001953125,613.843994140625,626.3159790039062,86713000,0.0,0.0,79.44480429351347,5.47040263758754,-1.1590100697038583,587.7139923095704,599.2834606933594
2016-09-09 00:00:00+00:00,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,64550200,0.0,0.0,75.7154117463304,6.918602915902056,0.4565125274173246,589.7721923828125,598.4404406738281
2016-09-10 00:00:00+00:00,622.927001953125,625.094970703125,622.39501953125,623.5089721679688,45016800,0.0,0.0,85.72712742266565,8.02607654267672,1.9704253304692037,591.8822418212891,597.8982397460937
